"yr","plt","grp","bio"
2001,10,"BNPP",343.094033333333
2001,11,"BNPP",286.484916666667
2001,12,"BNPP",361.574033333333
2001,13,"BNPP",423.2578
2001,14,"BNPP",621.37845
2001,15,"BNPP",602.481366666667
2001,16,"BNPP",195.9552
2001,17,"BNPP",737.289116666667
2001,18,"BNPP",303.68415
2001,19,"BNPP",434.658
2001,20,"BNPP",489.27725
2001,21,"BNPP",529.418633333333
2001,22,"BNPP",731.751533333333
2001,23,"BNPP",435.405483333333
2001,24,"BNPP",650.951583333333
2001,25,"BNPP",329.957833333333
2001,26,"BNPP",450.697683333333
2001,27,"BNPP",344.573716666667
2001,28,"BNPP",418.8338
2001,29,"BNPP",332.931316666667
2001,30,"BNPP",838.959916666667
2001,31,"BNPP",866.714566666667
2001,32,"BNPP",1320.67705
2001,33,"BNPP",1118.13496666667
2001,34,"BNPP",843.74675
2001,35,"BNPP",697.865116666667
2001,36,"BNPP",492.194266666667
2001,37,"BNPP",334.373783333333
2001,38,"BNPP",340.429833333333
2001,39,"BNPP",301.94395
2001,40,"BNPP",375.2749
2001,41,"BNPP",340.6018
2001,42,"BNPP",341.740116666667
2001,43,"BNPP",558.529766666667
2001,44,"BNPP",531.3462
2001,45,"BNPP",484.516083333333
2001,46,"BNPP",506.25575
2001,47,"BNPP",611.458283333333
2001,48,"BNPP",613.548833333333
2001,49,"BNPP",615.906316666667
2001,50,"BNPP",503.001216666667
2001,51,"BNPP",378.472966666667
2001,52,"BNPP",1412.48158333333
2001,53,"BNPP",626.99945
2001,54,"BNPP",679.0938
2001,55,"BNPP",579.092616666667
2001,56,"BNPP",539.0154
2001,57,"BNPP",567.0434
2001,58,"BNPP",252.249433333333
2001,59,"BNPP",571.12825
2001,60,"BNPP",448.011666666667
2001,61,"BNPP",1176.38803333333
2001,62,"BNPP",367.6981
2001,63,"BNPP",829.9753
2001,64,"BNPP",473.471716666667
2001,65,"BNPP",389.49295
2001,66,"BNPP",704.7733
2001,67,"BNPP",638.77275
2001,68,"BNPP",714.19425
2001,69,"BNPP",495.9185
2001,70,"BNPP",446.063566666667
2001,71,"BNPP",321.94855
2001,72,"BNPP",263.98295
2001,73,"BNPP",379.430333333333
2001,74,"BNPP",515.352016666667
2001,75,"BNPP",664.888583333333
2001,76,"BNPP",648.106433333333
2001,77,"BNPP",572.424416666667
2001,78,"BNPP",354.7754
2001,79,"BNPP",363.7634
2001,80,"BNPP",906.622383333333
2001,81,"BNPP",411.4341
2001,82,"BNPP",707.536316666667
2001,83,"BNPP",533.799933333333
2001,84,"BNPP",449.735183333333
2001,85,"BNPP",628.956533333333
2001,86,"BNPP",624.484116666667
2001,87,"BNPP",303.032216666667
2001,88,"BNPP",877.717866666667
2001,89,"BNPP",780.411683333333
2001,90,"BNPP",802.968833333333
2001,91,"BNPP",425.24405
2001,92,"BNPP",471.623716666667
2001,93,"BNPP",359.785066666667
2001,94,"BNPP",1238.72466666667
2001,95,"BNPP",217.037333333333
2001,96,"BNPP",266.43155
2001,97,"BNPP",434.525116666667
2001,98,"BNPP",672.8953
2001,99,"BNPP",510.07495
2001,100,"BNPP",232.006133333333
2001,101,"BNPP",337.834933333333
2001,102,"BNPP",231.102666666667
2001,103,"BNPP",426.648016666667
2001,104,"BNPP",664.276433333333
2001,105,"BNPP",678.7116
2001,106,"BNPP",652.092466666667
2001,107,"BNPP",419.783466666667
2001,108,"BNPP",712.509233333333
2001,109,"BNPP",348.993516666667
2001,110,"BNPP",695.634683333333
2001,111,"BNPP",1134.749
2001,112,"BNPP",805.172316666667
2001,113,"BNPP",559.902933333333
2001,114,"BNPP",569.8616
2001,115,"BNPP",534.49935
2001,116,"BNPP",532.5089
2001,117,"BNPP",648.476033333333
2001,118,"BNPP",521.107766666667
2001,119,"BNPP",652.730283333333
2001,120,"BNPP",656.49815
2001,121,"BNPP",340.968833333333
2001,122,"BNPP",370.848683333333
2001,123,"BNPP",909.5702
2001,124,"BNPP",382.980033333333
2001,125,"BNPP",848.3013
2001,126,"BNPP",525.8099
2001,127,"BNPP",968.63305
2001,128,"BNPP",469.456166666667
2001,129,"BNPP",505.7437
2001,131,"BNPP",391.281916666667
2001,134,"BNPP",510.5331
2001,136,"BNPP",337.931183333333
2001,137,"BNPP",449.994416666667
2001,139,"BNPP",515.286566666667
2001,142,"BNPP",386.194783333333
2001,144,"BNPP",800.56515
2002,1,"BNPP",NA
2002,2,"BNPP",NA
2002,3,"BNPP",NA
2002,4,"BNPP",NA
2002,5,"BNPP",NA
2002,6,"BNPP",NA
2002,7,"BNPP",449.064
2002,8,"BNPP",901.1618
2002,9,"BNPP",646.5844
2002,10,"BNPP",279.664
2002,11,"BNPP",427.1036
2002,12,"BNPP",382.3666
2002,13,"BNPP",369.3536
2002,14,"BNPP",520.4122
2002,15,"BNPP",275.3982
2002,16,"BNPP",336.49
2002,17,"BNPP",428.3664
2002,18,"BNPP",211.4574
2002,19,"BNPP",368.0754
2002,20,"BNPP",294.9408
2002,21,"BNPP",267.3594
2002,22,"BNPP",271.0092
2002,23,"BNPP",258.1656
2002,24,"BNPP",266.189
2002,25,"BNPP",343.2198
2002,26,"BNPP",600.2766
2002,27,"BNPP",189.0042
2002,28,"BNPP",628.3816
2002,29,"BNPP",251.2664
2002,30,"BNPP",1196.9034
2002,31,"BNPP",2166.1948
2002,32,"BNPP",792.8536
2002,33,"BNPP",641.8412
2002,34,"BNPP",333.0558
2002,35,"BNPP",1234.5872
2002,36,"BNPP",414.2138
2002,37,"BNPP",306.9836
2002,38,"BNPP",174.2664
2002,39,"BNPP",151.9826
2002,40,"BNPP",292.6462
2002,41,"BNPP",224.4242
2002,42,"BNPP",277.8006
2002,43,"BNPP",610.4868
2002,44,"BNPP",198.4444
2002,45,"BNPP",432.124
2002,46,"BNPP",299.299
2002,47,"BNPP",369.9234
2002,48,"BNPP",396.5654
2002,49,"BNPP",740.8632
2002,50,"BNPP",267.421
2002,51,"BNPP",314.2678
2002,52,"BNPP",414.029
2002,53,"BNPP",398.398
2002,54,"BNPP",399.6762
2002,55,"BNPP",351.9978
2002,56,"BNPP",536.5668
2002,57,"BNPP",334.2724
2002,58,"BNPP",83.2216
2002,59,"BNPP",306.1828
2002,60,"BNPP",560.868
2002,61,"BNPP",262.5084
2002,62,"BNPP",454.069
2002,63,"BNPP",492.2918
2002,64,"BNPP",192.8234
2002,65,"BNPP",1060.5364
2002,66,"BNPP",269.9774
2002,67,"BNPP",430.9382
2002,68,"BNPP",333.9182
2002,69,"BNPP",591.0058
2002,70,"BNPP",293.4008
2002,71,"BNPP",197.4434
2002,72,"BNPP",344.0976
2002,73,"BNPP",401.9708
2002,74,"BNPP",257.6882
2002,75,"BNPP",841.1326
2002,76,"BNPP",604.3114
2002,77,"BNPP",372.7416
2002,78,"BNPP",157.6246
2002,79,"BNPP",576.4528
2002,80,"BNPP",667.8056
2002,81,"BNPP",370.8166
2002,82,"BNPP",488.0722
2002,83,"BNPP",536.6746
2002,84,"BNPP",223.377
2002,85,"BNPP",1402.1854
2002,86,"BNPP",1748.6546
2002,87,"BNPP",1325.0314
2002,88,"BNPP",503.0256
2002,89,"BNPP",679.7098
2002,90,"BNPP",858.7194
2002,91,"BNPP",837.76
2002,92,"BNPP",318.6414
2002,93,"BNPP",276.0758
2002,94,"BNPP",2321.3036
2002,95,"BNPP",297.1276
2002,96,"BNPP",347.7782
2002,97,"BNPP",271.3018
2002,98,"BNPP",629.8138
2002,99,"BNPP",380.7958
2002,100,"BNPP",226.7958
2002,101,"BNPP",289.6894
2002,102,"BNPP",209.8404
2002,103,"BNPP",147.5628
2002,104,"BNPP",523.0302
2002,105,"BNPP",NA
2002,106,"BNPP",NA
2002,107,"BNPP",1002.1396
2002,108,"BNPP",955.4006
2002,109,"BNPP",555.9554
2002,110,"BNPP",653.0832
2002,111,"BNPP",422.3142
2002,112,"BNPP",423.2074
2002,113,"BNPP",825.902
2002,114,"BNPP",503.3028
2002,115,"BNPP",443.9512
2002,116,"BNPP",546.5768
2002,117,"BNPP",478.4934
2002,118,"BNPP",279.048
2002,119,"BNPP",931.7924
2002,120,"BNPP",720.9972
2002,121,"BNPP",NA
2002,122,"BNPP",NA
2002,123,"BNPP",NA
2002,124,"BNPP",327.25
2002,125,"BNPP",656.271
2002,126,"BNPP",521.5364
2002,127,"BNPP",502.1786
2002,128,"BNPP",612.4118
2002,129,"BNPP",751.1042
2002,131,"BNPP",586.663
2002,134,"BNPP",434.1722
2002,136,"BNPP",505.3356
2002,137,"BNPP",319.3036
2002,139,"BNPP",856.6096
2002,142,"BNPP",660.5522
2002,144,"BNPP",554.1228
2003,1,"BNPP",309.7402
2003,2,"BNPP",415.6922
2003,3,"BNPP",257.4572
2003,4,"BNPP",656.9486
2003,5,"BNPP",333.949
2003,6,"BNPP",420.4046
2003,7,"BNPP",285.2234
2003,8,"BNPP",345.1448
2003,9,"BNPP",451.3586
2003,10,"BNPP",338.415
2003,11,"BNPP",310.7104
2003,12,"BNPP",187.2024
2003,13,"BNPP",292.677
2003,14,"BNPP",810.194
2003,15,"BNPP",308.308
2003,16,"BNPP",417.956
2003,17,"BNPP",496.1726
2003,18,"BNPP",291.9378
2003,19,"BNPP",506.576
2003,20,"BNPP",244.8292
2003,21,"BNPP",331.8084
2003,22,"BNPP",838.7918
2003,23,"BNPP",281.435
2003,24,"BNPP",278.8324
2003,25,"BNPP",432.0316
2003,26,"BNPP",472.5028
2003,27,"BNPP",233.7412
2003,28,"BNPP",500.5924
2003,29,"BNPP",257.1646
2003,30,"BNPP",405.3742
2003,31,"BNPP",497.7126
2003,32,"BNPP",543.7278
2003,33,"BNPP",1183.5824
2003,34,"BNPP",206.2522
2003,35,"BNPP",911.7416
2003,36,"BNPP",690.7362
2003,37,"BNPP",361.3302
2003,38,"BNPP",428.9208
2003,39,"BNPP",255.3012
2003,40,"BNPP",306.0904
2003,41,"BNPP",222.453
2003,42,"BNPP",960.6058
2003,43,"BNPP",548.0244
2003,44,"BNPP",408.5158
2003,45,"BNPP",484.9922
2003,46,"BNPP",333.8412
2003,47,"BNPP",447.0004
2003,48,"BNPP",494.571
2003,49,"BNPP",651.0966
2003,50,"BNPP",536.9364
2003,51,"BNPP",314.8222
2003,52,"BNPP",313.1436
2003,53,"BNPP",703.3026
2003,54,"BNPP",351.8746
2003,55,"BNPP",509.6784
2003,56,"BNPP",342.881
2003,57,"BNPP",296.4192
2003,58,"BNPP",208.9934
2003,59,"BNPP",287.5796
2003,60,"BNPP",167.2286
2003,61,"BNPP",650.1726
2003,62,"BNPP",207.5458
2003,63,"BNPP",435.6044
2003,64,"BNPP",111.6808
2003,65,"BNPP",1503.2248
2003,66,"BNPP",490.028
2003,67,"BNPP",654.0688
2003,68,"BNPP",259.7826
2003,69,"BNPP",539.3542
2003,70,"BNPP",325.0324
2003,71,"BNPP",345.1294
2003,72,"BNPP",392.1302
2003,73,"BNPP",449.2642
2003,74,"BNPP",493.6008
2003,75,"BNPP",274.351
2003,76,"BNPP",273.0882
2003,77,"BNPP",428.89
2003,78,"BNPP",214.3526
2003,79,"BNPP",363.8712
2003,80,"BNPP",401.324
2003,81,"BNPP",405.5744
2003,82,"BNPP",207.0222
2003,83,"BNPP",345.1294
2003,84,"BNPP",294.2324
2003,85,"BNPP",251.4512
2003,86,"BNPP",987.6174
2003,87,"BNPP",1237.775
2003,88,"BNPP",505.7976
2003,89,"BNPP",334.6882
2003,90,"BNPP",482.8516
2003,91,"BNPP",346.2844
2003,92,"BNPP",321.244
2003,93,"BNPP",289.135
2003,94,"BNPP",200.7236
2003,95,"BNPP",318.8724
2003,96,"BNPP",290.752
2003,97,"BNPP",416.0618
2003,98,"BNPP",1038.6992
2003,99,"BNPP",497.42
2003,100,"BNPP",304.3194
2003,101,"BNPP",239.9782
2003,102,"BNPP",157.0492
2003,103,"BNPP",559.6976
2003,104,"BNPP",249.4338
2003,105,"BNPP",1007.8222
2003,106,"BNPP",360.437
2003,107,"BNPP",923.3532
2003,108,"BNPP",535.2886
2003,109,"BNPP",876.9068
2003,110,"BNPP",486.5476
2003,111,"BNPP",NA
2003,112,"BNPP",196.9044
2003,113,"BNPP",347.8398
2003,114,"BNPP",928.0656
2003,115,"BNPP",745.6218
2003,116,"BNPP",417.9714
2003,117,"BNPP",523.1534
2003,118,"BNPP",364.903
2003,119,"BNPP",653.2526
2003,120,"BNPP",371.4326
2003,121,"BNPP",292.2612
2003,122,"BNPP",431.1692
2003,123,"BNPP",282.9134
2003,124,"BNPP",220.0044
2003,125,"BNPP",701.9012
2003,126,"BNPP",732.3008
2003,127,"BNPP",337.2138
2003,128,"BNPP",417.0936
2003,129,"BNPP",558.0652
2003,131,"BNPP",512.358
2003,134,"BNPP",547.1312
2003,136,"BNPP",NA
2003,137,"BNPP",131.7316
2003,139,"BNPP",162.3468
2003,142,"BNPP",349.734
2003,144,"BNPP",395.7954
2004,1,"BNPP",1495.7404
2004,2,"BNPP",216.6318
2004,3,"BNPP",221.7908
2004,4,"BNPP",510.9412
2004,5,"BNPP",844.7824
2004,6,"BNPP",163.5018
2004,7,"BNPP",1764.455
2004,8,"BNPP",335.8278
2004,9,"BNPP",118.8264
2004,10,"BNPP",792.2992
2004,11,"BNPP",167.7368
2004,12,"BNPP",135.5046
2004,13,"BNPP",293.601
2004,14,"BNPP",250.327
2004,15,"BNPP",288.3804
2004,16,"BNPP",160.7144
2004,17,"BNPP",921.9364
2004,18,"BNPP",578.4856
2004,19,"BNPP",710.2018
2004,20,"BNPP",NA
2004,21,"BNPP",115.9928
2004,22,"BNPP",189.6356
2004,23,"BNPP",NA
2004,24,"BNPP",172.6186
2004,25,"BNPP",145.8072
2004,26,"BNPP",71.0094
2004,27,"BNPP",NA
2004,28,"BNPP",118.2874
2004,29,"BNPP",571.0628
2004,30,"BNPP",306.7064
2004,31,"BNPP",479.4482
2004,32,"BNPP",379.3944
2004,33,"BNPP",1861.5366
2004,34,"BNPP",419.0802
2004,35,"BNPP",424.27
2004,36,"BNPP",NA
2004,37,"BNPP",NA
2004,38,"BNPP",55.8096
2004,39,"BNPP",283.3138
2004,40,"BNPP",170.7706
2004,41,"BNPP",1509.6928
2004,42,"BNPP",537.5524
2004,43,"BNPP",464.0636
2004,44,"BNPP",170.3394
2004,45,"BNPP",344.113
2004,46,"BNPP",329.2674
2004,47,"BNPP",875.5824
2004,48,"BNPP",319.5346
2004,49,"BNPP",435.1732
2004,50,"BNPP",206.9606
2004,51,"BNPP",180.8422
2004,52,"BNPP",234.8192
2004,53,"BNPP",370.1082
2004,54,"BNPP",371.8484
2004,55,"BNPP",506.7832
2004,56,"BNPP",538.7998
2004,57,"BNPP",210.2408
2004,58,"BNPP",209.671
2004,59,"BNPP",383.6602
2004,60,"BNPP",897.1886
2004,61,"BNPP",458.3656
2004,62,"BNPP",351.197
2004,63,"BNPP",401.401
2004,64,"BNPP",212.366
2004,65,"BNPP",1654.4066
2004,66,"BNPP",695.5564
2004,67,"BNPP",407.2838
2004,68,"BNPP",1391.2976
2004,69,"BNPP",355.0316
2004,70,"BNPP",333.9182
2004,71,"BNPP",533.7178
2004,72,"BNPP",445.0446
2004,73,"BNPP",182.5978
2004,74,"BNPP",486.9018
2004,75,"BNPP",96.6196
2004,76,"BNPP",210.8568
2004,77,"BNPP",119.5194
2004,78,"BNPP",853.93
2004,79,"BNPP",190.3132
2004,80,"BNPP",295.988
2004,81,"BNPP",61.6924
2004,82,"BNPP",224.5474
2004,83,"BNPP",500.885
2004,84,"BNPP",83.2678
2004,85,"BNPP",205.0202
2004,86,"BNPP",208.7624
2004,87,"BNPP",566.9048
2004,88,"BNPP",280.5572
2004,89,"BNPP",1011.241
2004,90,"BNPP",352.198
2004,91,"BNPP",953.5218
2004,92,"BNPP",563.332
2004,93,"BNPP",168.4914
2004,94,"BNPP",520.2736
2004,95,"BNPP",209.5632
2004,96,"BNPP",190.883
2004,97,"BNPP",1643.2724
2004,98,"BNPP",314.6682
2004,99,"BNPP",296.065
2004,100,"BNPP",519.7654
2004,101,"BNPP",993.5002
2004,102,"BNPP",281.82
2004,103,"BNPP",736.5358
2004,104,"BNPP",2963.4066
2004,105,"BNPP",1088.703
2004,106,"BNPP",740.7862
2004,107,"BNPP",736.505
2004,108,"BNPP",476.8918
2004,109,"BNPP",436.359
2004,110,"BNPP",623.2842
2004,111,"BNPP",569.3534
2004,112,"BNPP",832.37
2004,113,"BNPP",1068.837
2004,114,"BNPP",277.1384
2004,115,"BNPP",491.0444
2004,116,"BNPP",840.8554
2004,117,"BNPP",535.8276
2004,118,"BNPP",440.1936
2004,119,"BNPP",687.3944
2004,120,"BNPP",2862.4904
2004,121,"BNPP",665.6034
2004,122,"BNPP",470.162
2004,123,"BNPP",2135.9184
2004,124,"BNPP",1462.1684
2004,125,"BNPP",476.8764
2004,126,"BNPP",313.4054
2004,127,"BNPP",254.1924
2004,128,"BNPP",514.9914
2004,129,"BNPP",282.821
2004,131,"BNPP",458.6274
2004,134,"BNPP",231.2002
2004,136,"BNPP",199.199
2004,137,"BNPP",393.47
2004,139,"BNPP",390.467
2004,142,"BNPP",366.2736
2004,144,"BNPP",647.108
2005,1,"BNPP",200.0152
2005,2,"BNPP",859.3816
2005,3,"BNPP",726.8338
2005,4,"BNPP",606.914
2005,5,"BNPP",856.4556
2005,6,"BNPP",427.3654
2005,7,"BNPP",1195.8254
2005,8,"BNPP",677.3382
2005,9,"BNPP",169.8928
2005,10,"BNPP",903.364
2005,11,"BNPP",256.6718
2005,12,"BNPP",246.1998
2005,13,"BNPP",328.174
2005,14,"BNPP",281.0038
2005,15,"BNPP",486.7324
2005,16,"BNPP",216.5548
2005,17,"BNPP",202.7256
2005,18,"BNPP",310.5256
2005,19,"BNPP",319.6886
2005,20,"BNPP",221.8216
2005,21,"BNPP",692.1222
2005,22,"BNPP",232.9712
2005,23,"BNPP",190.0822
2005,24,"BNPP",227.2578
2005,25,"BNPP",345.6376
2005,26,"BNPP",260.5064
2005,27,"BNPP",196.504
2005,28,"BNPP",220.4048
2005,29,"BNPP",546.7154
2005,30,"BNPP",240.6096
2005,31,"BNPP",331.023
2005,32,"BNPP",510.3098
2005,33,"BNPP",1000.1838
2005,34,"BNPP",289.5816
2005,35,"BNPP",429.814
2005,36,"BNPP",478.94
2005,37,"BNPP",189.112
2005,38,"BNPP",247.8476
2005,39,"BNPP",213.598
2005,40,"BNPP",443.3198
2005,41,"BNPP",373.5886
2005,42,"BNPP",201.0162
2005,43,"BNPP",342.8656
2005,44,"BNPP",204.9432
2005,45,"BNPP",323.0304
2005,46,"BNPP",426.811
2005,47,"BNPP",239.7626
2005,48,"BNPP",471.8252
2005,49,"BNPP",553.4452
2005,50,"BNPP",472.0562
2005,51,"BNPP",300.6234
2005,52,"BNPP",243.8436
2005,53,"BNPP",243.4586
2005,54,"BNPP",312.2658
2005,55,"BNPP",328.4204
2005,56,"BNPP",296.45
2005,57,"BNPP",201.3396
2005,58,"BNPP",259.4284
2005,59,"BNPP",366.7356
2005,60,"BNPP",147.455
2005,61,"BNPP",347.0852
2005,62,"BNPP",335.3196
2005,63,"BNPP",935.4268
2005,64,"BNPP",196.2114
2005,65,"BNPP",665.7266
2005,66,"BNPP",1134.5334
2005,67,"BNPP",370.0466
2005,68,"BNPP",1242.7338
2005,69,"BNPP",488.7344
2005,70,"BNPP",308.9086
2005,71,"BNPP",457.3954
2005,72,"BNPP",338.3534
2005,73,"BNPP",378.9632
2005,74,"BNPP",174.6052
2005,75,"BNPP",250.481
2005,76,"BNPP",287.1792
2005,77,"BNPP",259.3206
2005,78,"BNPP",478.7706
2005,79,"BNPP",407.8844
2005,80,"BNPP",788.2644
2005,81,"BNPP",354.2
2005,82,"BNPP",347.501
2005,83,"BNPP",322.7686
2005,84,"BNPP",221.067
2005,85,"BNPP",528.8976
2005,86,"BNPP",315.5306
2005,87,"BNPP",255.9634
2005,88,"BNPP",343.4816
2005,89,"BNPP",325.6022
2005,90,"BNPP",228.5668
2005,91,"BNPP",583.5368
2005,92,"BNPP",340.3246
2005,93,"BNPP",401.1238
2005,94,"BNPP",397.4586
2005,95,"BNPP",333.3484
2005,96,"BNPP",234.619
2005,97,"BNPP",248.248
2005,98,"BNPP",287.0098
2005,99,"BNPP",464.7412
2005,100,"BNPP",991.1286
2005,101,"BNPP",1239.5614
2005,102,"BNPP",171.5098
2005,103,"BNPP",617.4168
2005,104,"BNPP",723.6614
2005,105,"BNPP",566.3504
2005,106,"BNPP",562.5004
2005,107,"BNPP",418.4026
2005,108,"BNPP",710.5098
2005,109,"BNPP",651.2814
2005,110,"BNPP",782.4124
2005,111,"BNPP",528.1276
2005,112,"BNPP",1228.766
2005,113,"BNPP",886.886
2005,114,"BNPP",493.5546
2005,115,"BNPP",754.138
2005,116,"BNPP",832.7088
2005,117,"BNPP",322.0756
2005,118,"BNPP",308.6622
2005,119,"BNPP",430.584
2005,120,"BNPP",483.5908
2005,121,"BNPP",663.2318
2005,122,"BNPP",303.149
2005,123,"BNPP",1339.569
2005,124,"BNPP",358.4812
2005,125,"BNPP",816.4772
2005,126,"BNPP",450.9582
2005,127,"BNPP",227.381
2005,128,"BNPP",959.2814
2005,129,"BNPP",338.5998
2005,131,"BNPP",NA
2005,134,"BNPP",261.8462
2005,136,"BNPP",272.3336
2005,137,"BNPP",303.1798
2005,139,"BNPP",1004.927
2005,142,"BNPP",622.0984
2005,144,"BNPP",631.4462
2006,1,"BNPP",308.4032
2006,2,"BNPP",318.77692
2006,3,"BNPP",191.8014
2006,4,"BNPP",231.2142
2006,5,"BNPP",253.9082
2006,6,"BNPP",354.882733333333
2006,7,"BNPP",394.719966666667
2006,8,"BNPP",636.43965
2006,9,"BNPP",257.13765
2006,10,"BNPP",238.682033333333
2006,11,"BNPP",352.720316666667
2006,12,"BNPP",235.894633333333
2006,13,"BNPP",428.694
2006,14,"BNPP",1009.65865
2006,15,"BNPP",167.862566666667
2006,16,"BNPP",158.5948
2006,17,"BNPP",327.495116666667
2006,18,"BNPP",286.22055
2006,19,"BNPP",385.5474
2006,20,"BNPP",264.96085
2006,21,"BNPP",266.217233333333
2006,22,"BNPP",587.930933333333
2006,23,"BNPP",232.356483333333
2006,24,"BNPP",322.176983333333
2006,25,"BNPP",276.874033333333
2006,26,"BNPP",199.477483333333
2006,27,"BNPP",163.361916666667
2006,28,"BNPP",176.638
2006,29,"BNPP",349.809716666667
2006,30,"BNPP",490.796716666667
2006,31,"BNPP",679.758566666667
2006,32,"BNPP",805.65485
2006,33,"BNPP",721.877566666667
2006,34,"BNPP",499.29495
2006,35,"BNPP",915.744316666667
2006,36,"BNPP",608.833866666667
2006,37,"BNPP",293.733183333333
2006,38,"BNPP",412.640433333333
2006,39,"BNPP",285.48135
2006,40,"BNPP",377.8775
2006,41,"BNPP",388.5574
2006,42,"BNPP",311.787116666667
2006,43,"BNPP",603.697966666667
2006,44,"BNPP",366.6432
2006,45,"BNPP",251.005883333333
2006,46,"BNPP",677.88875
2006,47,"BNPP",220.051883333333
2006,48,"BNPP",660.226233333333
2006,49,"BNPP",252.928316666667
2006,50,"BNPP",391.998016666667
2006,51,"BNPP",588.020766666667
2006,52,"BNPP",603.750583333333
2006,53,"BNPP",234.05305
2006,54,"BNPP",367.4748
2006,55,"BNPP",662.298816666667
2006,56,"BNPP",530.1758
2006,57,"BNPP",210.7644
2006,58,"BNPP",125.276433333333
2006,59,"BNPP",237.05605
2006,60,"BNPP",678.796066666667
2006,61,"BNPP",307.704833333333
2006,62,"BNPP",251.1971
2006,63,"BNPP",957.0715
2006,64,"BNPP",248.000316666667
2006,65,"BNPP",288.29955
2006,66,"BNPP",567.2667
2006,67,"BNPP",353.59555
2006,68,"BNPP",510.39065
2006,69,"BNPP",325.5791
2006,70,"BNPP",281.591566666667
2006,71,"BNPP",447.11975
2006,72,"BNPP",277.42715
2006,73,"BNPP",427.062533333333
2006,74,"BNPP",166.757616666667
2006,75,"BNPP",239.386583333333
2006,76,"BNPP",465.909033333333
2006,77,"BNPP",220.211016666667
2006,78,"BNPP",356.9468
2006,79,"BNPP",426.5492
2006,80,"BNPP",792.924183333333
2006,81,"BNPP",312.2735
2006,82,"BNPP",658.548916666667
2006,83,"BNPP",447.452133333333
2006,84,"BNPP",384.439183333333
2006,85,"BNPP",207.982133333333
2006,86,"BNPP",239.237716666667
2006,87,"BNPP",272.293816666667
2006,88,"BNPP",458.776266666667
2006,89,"BNPP",279.341883333333
2006,90,"BNPP",259.780033333333
2006,91,"BNPP",255.44365
2006,92,"BNPP",319.641116666667
2006,93,"BNPP",214.224266666667
2006,94,"BNPP",468.308866666667
2006,95,"BNPP",252.996333333333
2006,96,"BNPP",136.56335
2006,97,"BNPP",295.262916666667
2006,98,"BNPP",514.3677
2006,99,"BNPP",435.89315
2006,100,"BNPP",1012.58593333333
2006,101,"BNPP",941.068333333333
2006,102,"BNPP",261.533066666667
2006,103,"BNPP",114.043416666667
2006,104,"BNPP",167.780433333333
2006,105,"BNPP",738.7408
2006,106,"BNPP",434.521266666667
2006,107,"BNPP",879.966266666667
2006,108,"BNPP",528.540833333333
2006,109,"BNPP",463.708116666667
2006,110,"BNPP",379.488083333333
2006,111,"BNPP",456.2866
2006,112,"BNPP",378.792516666667
2006,113,"BNPP",573.377933333333
2006,114,"BNPP",197.6282
2006,115,"BNPP",291.70295
2006,116,"BNPP",705.6973
2006,117,"BNPP",392.420233333333
2006,118,"BNPP",332.765766666667
2006,119,"BNPP",388.758883333333
2006,120,"BNPP",405.03155
2006,121,"BNPP",222.234833333333
2006,122,"BNPP",301.656483333333
2006,123,"BNPP",299.9766
2006,124,"BNPP",144.988433333333
2006,125,"BNPP",355.9479
2006,126,"BNPP",380.2953
2006,127,"BNPP",156.72965
2006,128,"BNPP",726.343566666667
2006,129,"BNPP",297.7359
2006,131,"BNPP",1230.38171666667
2006,134,"BNPP",145.9843
2006,136,"BNPP",236.783983333333
2006,137,"BNPP",280.363416666667
2006,139,"BNPP",973.267166666667
2006,142,"BNPP",820.397783333333
2006,144,"BNPP",282.33975
2007,1,"BNPP",NA
2007,2,"BNPP",NA
2007,3,"BNPP",NA
2007,4,"BNPP",NA
2007,5,"BNPP",NA
2007,6,"BNPP",NA
2007,7,"BNPP",NA
2007,8,"BNPP",NA
2007,9,"BNPP",NA
2007,10,"BNPP",NA
2007,11,"BNPP",NA
2007,12,"BNPP",NA
2007,13,"BNPP",NA
2007,14,"BNPP",NA
2007,15,"BNPP",NA
2007,16,"BNPP",NA
2007,17,"BNPP",NA
2007,18,"BNPP",NA
2007,19,"BNPP",NA
2007,20,"BNPP",NA
2007,21,"BNPP",NA
2007,22,"BNPP",NA
2007,23,"BNPP",NA
2007,24,"BNPP",NA
2007,25,"BNPP",NA
2007,26,"BNPP",NA
2007,27,"BNPP",NA
2007,28,"BNPP",NA
2007,29,"BNPP",NA
2007,30,"BNPP",NA
2007,31,"BNPP",NA
2007,32,"BNPP",NA
2007,33,"BNPP",NA
2007,34,"BNPP",NA
2007,35,"BNPP",NA
2007,36,"BNPP",NA
2007,37,"BNPP",NA
2007,38,"BNPP",NA
2007,39,"BNPP",NA
2007,40,"BNPP",NA
2007,41,"BNPP",NA
2007,42,"BNPP",NA
2007,43,"BNPP",NA
2007,44,"BNPP",NA
2007,45,"BNPP",NA
2007,46,"BNPP",NA
2007,47,"BNPP",NA
2007,48,"BNPP",NA
2007,49,"BNPP",NA
2007,50,"BNPP",NA
2007,51,"BNPP",NA
2007,52,"BNPP",NA
2007,53,"BNPP",NA
2007,54,"BNPP",NA
2007,55,"BNPP",NA
2007,56,"BNPP",NA
2007,57,"BNPP",NA
2007,58,"BNPP",NA
2007,59,"BNPP",NA
2007,60,"BNPP",NA
